,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
1403,373737,1662168,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
1404,373737,1662168,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1405,373737,1885985,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,270.0,CPI,Scale,100.0
1406,373737,1885985,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,280.0,CPI,Scale,100.0
1407,373737,1555782,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
1408,373737,1555782,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,270.0,CPI,Scale,100.0
1409,373737,1860720,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
1410,373737,1860720,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1411,373737,1161251,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
1412,373737,1161251,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
1413,373737,1366549,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1414,373737,1366549,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
1415,373737,1220362,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1416,373737,1220362,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1417,373737,1493449,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
1418,373737,1493449,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1419,373737,1755772,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
1420,373737,1755772,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1421,373737,1658230,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1422,373737,1658230,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1423,373737,1172481,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1424,373737,1172481,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1425,373737,1858986,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1426,373737,1858986,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1427,373737,1995420,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1428,373737,1995420,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1429,373737,1205566,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
1430,373737,1205566,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1431,373737,1708817,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
1432,373737,1708817,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,270.0,CPI,Scale,100.0
1433,373737,1408566,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1434,373737,1408566,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1435,373737,1385039,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1436,373737,1385039,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1437,373737,1179657,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
1438,373737,1179657,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1439,373737,1010096,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1440,373737,1010096,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
1441,373737,1826702,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1442,373737,1826702,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
1443,373737,1054725,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1444,373737,1054725,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
1445,373737,1187361,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1446,373737,1187361,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
1447,373737,1863809,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
1448,373737,1863809,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1449,373737,1130377,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
1450,373737,1130377,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
1451,373737,1948185,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1452,373737,1948185,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1453,373737,1286801,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1454,373737,1286801,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1455,373737,1275710,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1456,373737,1275710,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
1457,373737,1749254,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1458,373737,1749254,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
1459,373737,1771521,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
1460,373737,1771521,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1461,373737,1959486,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1462,373737,1959486,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1463,373737,1693365,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1464,373737,1693365,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1465,373737,1661806,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1466,373737,1661806,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1467,373737,1780428,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1468,373737,1780428,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1469,373737,1927552,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1470,373737,1927552,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1471,373737,1503407,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
1472,373737,1503407,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
1473,373737,1494028,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1474,373737,1494028,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1475,373737,1838729,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
1476,373737,1838729,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1477,373737,1838729,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
1478,373737,1990366,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
1479,373737,1990366,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
1480,373737,1990366,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1481,373737,1475453,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1482,373737,1475453,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1483,373737,1475453,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1484,373737,1361189,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
1485,373737,1361189,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1486,373737,1361189,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1487,373737,1683105,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1488,373737,1683105,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1489,373737,1683105,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
1490,373737,1364036,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1491,373737,1364036,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
1492,373737,1364036,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
1493,373737,1348885,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
1494,373737,1348885,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
1495,373737,1348885,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,280.0,CPI,Scale,100.0
1496,373737,1216725,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1497,373737,1216725,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
1498,373737,1216725,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
1499,373737,1388862,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
1500,373737,1388862,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
1501,373737,1388862,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1502,373737,1148836,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1503,373737,1148836,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1504,373737,1148836,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
1505,373737,1229628,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
1506,373737,1229628,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1507,373737,1229628,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1508,373737,1735867,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1509,373737,1735867,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
1510,373737,1735867,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
1511,373737,1837771,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,210.0,CPI,Scale,25.0
1512,373737,1837771,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1513,373737,1837771,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
1514,373737,1137319,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1515,373737,1137319,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1516,373737,1137319,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1517,373737,1566391,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
1518,373737,1566391,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1519,373737,1566391,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
1520,373737,1630696,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
1521,373737,1630696,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
1522,373737,1630696,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
1523,373737,1490595,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1524,373737,1490595,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1525,373737,1490595,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
1526,373737,1950334,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
1527,373737,1950334,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
1528,373737,1950334,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
1529,373737,1284544,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1530,373737,1284544,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1531,373737,1284544,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1532,373737,1401258,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
1533,373737,1401258,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1534,373737,1401258,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1535,373737,1533416,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
1536,373737,1533416,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
1537,373737,1533416,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,278.0,CPI,Scale,100.0
1538,373737,1107711,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1539,373737,1107711,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1540,373737,1107711,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
1541,373737,1211861,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
1542,373737,1211861,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1543,373737,1211861,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1544,373737,1240842,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1545,373737,1240842,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1546,373737,1240842,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
1547,373737,1874588,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
1548,373737,1874588,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
1549,373737,1874588,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
1550,373737,1887868,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
1551,373737,1887868,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
1552,373737,1887868,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
1553,373737,1624783,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
1554,373737,1624783,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
1555,373737,1624783,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,274.0,CPI,Scale,100.0
1556,373737,1303629,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1557,373737,1303629,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
1558,373737,1303629,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
1559,373737,1930000,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1560,373737,1930000,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
1561,373737,1930000,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
1562,373737,1381951,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
1563,373737,1381951,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
1564,373737,1381951,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
1565,373737,1721313,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1566,373737,1721313,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
1567,373737,1721313,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
1568,373737,1017431,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
1569,373737,1017431,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
1570,373737,1017431,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
1571,373737,1790030,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
1572,373737,1790030,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1573,373737,1790030,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
1574,373737,1080698,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
1575,373737,1080698,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
1576,373737,1080698,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
1577,373737,1404242,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
1578,373737,1404242,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1579,373737,1404242,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
1580,373737,1298782,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
1581,373737,1298782,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1582,373737,1298782,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
1583,373737,1732284,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
1584,373737,1732284,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
